object_id,class,split,object_path
3573,bottle,train,ModelNet40\bottle\train\bottle_0140.off
3574,bottle,train,ModelNet40\bottle\train\bottle_0141.off
3575,bottle,train,ModelNet40\bottle\train\bottle_0142.off
3576,bottle,train,ModelNet40\bottle\train\bottle_0143.off
3577,bottle,train,ModelNet40\bottle\train\bottle_0144.off
3578,bottle,train,ModelNet40\bottle\train\bottle_0145.off
3579,bottle,train,ModelNet40\bottle\train\bottle_0146.off
3580,bottle,train,ModelNet40\bottle\train\bottle_0147.off
3581,bottle,train,ModelNet40\bottle\train\bottle_0148.off
3582,bottle,train,ModelNet40\bottle\train\bottle_0149.off
3583,bottle,train,ModelNet40\bottle\train\bottle_0150.off
3584,bottle,train,ModelNet40\bottle\train\bottle_0151.off
3585,bottle,train,ModelNet40\bottle\train\bottle_0152.off
3586,bottle,train,ModelNet40\bottle\train\bottle_0153.off
3587,bottle,train,ModelNet40\bottle\train\bottle_0154.off
3588,bottle,train,ModelNet40\bottle\train\bottle_0155.off
3589,bottle,train,ModelNet40\bottle\train\bottle_0156.off
3590,bottle,train,ModelNet40\bottle\train\bottle_0157.off
3591,bottle,train,ModelNet40\bottle\train\bottle_0158.off
3592,bottle,train,ModelNet40\bottle\train\bottle_0159.off
3593,bottle,train,ModelNet40\bottle\train\bottle_0160.off
3594,bottle,train,ModelNet40\bottle\train\bottle_0161.off
3595,bottle,train,ModelNet40\bottle\train\bottle_0162.off
3596,bottle,train,ModelNet40\bottle\train\bottle_0163.off
3597,bottle,train,ModelNet40\bottle\train\bottle_0164.off
3598,bottle,train,ModelNet40\bottle\train\bottle_0165.off
3599,bottle,train,ModelNet40\bottle\train\bottle_0166.off
3600,bottle,train,ModelNet40\bottle\train\bottle_0167.off
3601,bottle,train,ModelNet40\bottle\train\bottle_0168.off
3602,bottle,train,ModelNet40\bottle\train\bottle_0169.off
3603,bottle,train,ModelNet40\bottle\train\bottle_0170.off
3604,bottle,train,ModelNet40\bottle\train\bottle_0171.off
3605,bottle,train,ModelNet40\bottle\train\bottle_0172.off
3606,bottle,train,ModelNet40\bottle\train\bottle_0173.off
3607,bottle,train,ModelNet40\bottle\train\bottle_0174.off
3608,bottle,train,ModelNet40\bottle\train\bottle_0175.off
3609,bottle,train,ModelNet40\bottle\train\bottle_0176.off
3610,bottle,train,ModelNet40\bottle\train\bottle_0177.off
3611,bottle,train,ModelNet40\bottle\train\bottle_0178.off
3612,bottle,train,ModelNet40\bottle\train\bottle_0179.off
3613,bottle,train,ModelNet40\bottle\train\bottle_0180.off
3614,bottle,train,ModelNet40\bottle\train\bottle_0181.off
3615,bottle,train,ModelNet40\bottle\train\bottle_0182.off
3616,bottle,train,ModelNet40\bottle\train\bottle_0183.off
3617,bottle,train,ModelNet40\bottle\train\bottle_0184.off
3618,bottle,train,ModelNet40\bottle\train\bottle_0185.off
3619,bottle,train,ModelNet40\bottle\train\bottle_0186.off
3620,bottle,train,ModelNet40\bottle\train\bottle_0187.off
3621,bottle,train,ModelNet40\bottle\train\bottle_0188.off
3622,bottle,train,ModelNet40\bottle\train\bottle_0189.off
3623,bottle,train,ModelNet40\bottle\train\bottle_0190.off
3624,bottle,train,ModelNet40\bottle\train\bottle_0191.off
3625,bottle,train,ModelNet40\bottle\train\bottle_0192.off
3626,bottle,train,ModelNet40\bottle\train\bottle_0193.off
3627,bottle,train,ModelNet40\bottle\train\bottle_0194.off
3628,bottle,train,ModelNet40\bottle\train\bottle_0195.off
3629,bottle,train,ModelNet40\bottle\train\bottle_0196.off
3630,bottle,train,ModelNet40\bottle\train\bottle_0197.off
3631,bottle,train,ModelNet40\bottle\train\bottle_0198.off
3632,bottle,train,ModelNet40\bottle\train\bottle_0199.off
3633,bottle,train,ModelNet40\bottle\train\bottle_0200.off
3634,bottle,train,ModelNet40\bottle\train\bottle_0201.off
3635,bottle,train,ModelNet40\bottle\train\bottle_0202.off
3636,bottle,train,ModelNet40\bottle\train\bottle_0203.off
3637,bottle,train,ModelNet40\bottle\train\bottle_0204.off
3638,bottle,train,ModelNet40\bottle\train\bottle_0205.off
3639,bottle,train,ModelNet40\bottle\train\bottle_0206.off
3640,bottle,train,ModelNet40\bottle\train\bottle_0207.off
3641,bottle,train,ModelNet40\bottle\train\bottle_0208.off
3642,bottle,train,ModelNet40\bottle\train\bottle_0209.off
3643,bottle,train,ModelNet40\bottle\train\bottle_0210.off
3644,bottle,train,ModelNet40\bottle\train\bottle_0211.off
3645,bottle,train,ModelNet40\bottle\train\bottle_0212.off
3646,bottle,train,ModelNet40\bottle\train\bottle_0213.off
3647,bottle,train,ModelNet40\bottle\train\bottle_0214.off
3648,bottle,train,ModelNet40\bottle\train\bottle_0215.off
3649,bottle,train,ModelNet40\bottle\train\bottle_0216.off
3650,bottle,train,ModelNet40\bottle\train\bottle_0217.off
3651,bottle,train,ModelNet40\bottle\train\bottle_0218.off
3652,bottle,train,ModelNet40\bottle\train\bottle_0219.off
3653,bottle,train,ModelNet40\bottle\train\bottle_0220.off
3654,bottle,train,ModelNet40\bottle\train\bottle_0221.off
3655,bottle,train,ModelNet40\bottle\train\bottle_0222.off
3656,bottle,train,ModelNet40\bottle\train\bottle_0223.off
3657,bottle,train,ModelNet40\bottle\train\bottle_0224.off
3658,bottle,train,ModelNet40\bottle\train\bottle_0225.off
3659,bottle,train,ModelNet40\bottle\train\bottle_0226.off
3660,bottle,train,ModelNet40\bottle\train\bottle_0227.off
3661,bottle,train,ModelNet40\bottle\train\bottle_0228.off
3662,bottle,train,ModelNet40\bottle\train\bottle_0229.off
3663,bottle,train,ModelNet40\bottle\train\bottle_0230.off
3664,bottle,train,ModelNet40\bottle\train\bottle_0231.off
3665,bottle,train,ModelNet40\bottle\train\bottle_0232.off
3666,bottle,train,ModelNet40\bottle\train\bottle_0233.off
3667,bottle,train,ModelNet40\bottle\train\bottle_0234.off
3668,bottle,train,ModelNet40\bottle\train\bottle_0235.off
3669,bottle,train,ModelNet40\bottle\train\bottle_0236.off
3670,bottle,train,ModelNet40\bottle\train\bottle_0237.off
3671,bottle,train,ModelNet40\bottle\train\bottle_0238.off
3672,bottle,train,ModelNet40\bottle\train\bottle_0239.off
3673,bottle,train,ModelNet40\bottle\train\bottle_0240.off
3674,bottle,train,ModelNet40\bottle\train\bottle_0241.off
3675,bottle,train,ModelNet40\bottle\train\bottle_0242.off
3676,bottle,train,ModelNet40\bottle\train\bottle_0243.off
3677,bottle,train,ModelNet40\bottle\train\bottle_0244.off
3678,bottle,train,ModelNet40\bottle\train\bottle_0245.off
3679,bottle,train,ModelNet40\bottle\train\bottle_0246.off
3680,bottle,train,ModelNet40\bottle\train\bottle_0247.off
3681,bottle,train,ModelNet40\bottle\train\bottle_0248.off
3682,bottle,train,ModelNet40\bottle\train\bottle_0249.off
3683,bottle,train,ModelNet40\bottle\train\bottle_0250.off
3684,bottle,train,ModelNet40\bottle\train\bottle_0251.off
3685,bottle,train,ModelNet40\bottle\train\bottle_0252.off
3686,bottle,train,ModelNet40\bottle\train\bottle_0253.off
3687,bottle,train,ModelNet40\bottle\train\bottle_0254.off
3688,bottle,train,ModelNet40\bottle\train\bottle_0255.off
3689,bottle,train,ModelNet40\bottle\train\bottle_0256.off
3690,bottle,train,ModelNet40\bottle\train\bottle_0257.off
3691,bottle,train,ModelNet40\bottle\train\bottle_0258.off
3692,bottle,train,ModelNet40\bottle\train\bottle_0259.off
3693,bottle,train,ModelNet40\bottle\train\bottle_0260.off
3694,bottle,train,ModelNet40\bottle\train\bottle_0261.off
3695,bottle,train,ModelNet40\bottle\train\bottle_0262.off
3696,bottle,train,ModelNet40\bottle\train\bottle_0263.off
3697,bottle,train,ModelNet40\bottle\train\bottle_0264.off
3698,bottle,train,ModelNet40\bottle\train\bottle_0265.off
3699,bottle,train,ModelNet40\bottle\train\bottle_0266.off
3700,bottle,train,ModelNet40\bottle\train\bottle_0267.off
3701,bottle,train,ModelNet40\bottle\train\bottle_0268.off
3702,bottle,train,ModelNet40\bottle\train\bottle_0269.off
3703,bottle,train,ModelNet40\bottle\train\bottle_0270.off
3704,bottle,train,ModelNet40\bottle\train\bottle_0271.off
3705,bottle,train,ModelNet40\bottle\train\bottle_0272.off
3706,bottle,train,ModelNet40\bottle\train\bottle_0273.off
3707,bottle,train,ModelNet40\bottle\train\bottle_0274.off
3708,bottle,train,ModelNet40\bottle\train\bottle_0275.off
3709,bottle,train,ModelNet40\bottle\train\bottle_0276.off
3710,bottle,train,ModelNet40\bottle\train\bottle_0277.off
3711,bottle,train,ModelNet40\bottle\train\bottle_0278.off
3712,bottle,train,ModelNet40\bottle\train\bottle_0279.off
3713,bottle,train,ModelNet40\bottle\train\bottle_0280.off
3714,bottle,train,ModelNet40\bottle\train\bottle_0281.off
3715,bottle,train,ModelNet40\bottle\train\bottle_0282.off
3716,bottle,train,ModelNet40\bottle\train\bottle_0283.off
3717,bottle,train,ModelNet40\bottle\train\bottle_0284.off
3718,bottle,train,ModelNet40\bottle\train\bottle_0285.off
3719,bottle,train,ModelNet40\bottle\train\bottle_0286.off
3720,bottle,train,ModelNet40\bottle\train\bottle_0287.off
3721,bottle,train,ModelNet40\bottle\train\bottle_0288.off
3722,bottle,train,ModelNet40\bottle\train\bottle_0289.off
3723,bottle,train,ModelNet40\bottle\train\bottle_0290.off
3724,bottle,train,ModelNet40\bottle\train\bottle_0291.off
3725,bottle,train,ModelNet40\bottle\train\bottle_0292.off
3726,bottle,train,ModelNet40\bottle\train\bottle_0293.off
3727,bottle,train,ModelNet40\bottle\train\bottle_0294.off
3728,bottle,train,ModelNet40\bottle\train\bottle_0295.off
3729,bottle,train,ModelNet40\bottle\train\bottle_0296.off
3730,bottle,train,ModelNet40\bottle\train\bottle_0297.off
3731,bottle,train,ModelNet40\bottle\train\bottle_0298.off
3732,bottle,train,ModelNet40\bottle\train\bottle_0299.off
3733,bottle,train,ModelNet40\bottle\train\bottle_0300.off
3734,bottle,train,ModelNet40\bottle\train\bottle_0301.off
3735,bottle,train,ModelNet40\bottle\train\bottle_0302.off
3736,bottle,train,ModelNet40\bottle\train\bottle_0303.off
3737,bottle,train,ModelNet40\bottle\train\bottle_0304.off
3738,bottle,train,ModelNet40\bottle\train\bottle_0305.off
3739,bottle,train,ModelNet40\bottle\train\bottle_0306.off
3740,bottle,train,ModelNet40\bottle\train\bottle_0307.off
3741,bottle,train,ModelNet40\bottle\train\bottle_0308.off
3742,bottle,train,ModelNet40\bottle\train\bottle_0309.off
3743,bottle,train,ModelNet40\bottle\train\bottle_0310.off
3744,bottle,train,ModelNet40\bottle\train\bottle_0311.off
3745,bottle,train,ModelNet40\bottle\train\bottle_0312.off
3746,bottle,train,ModelNet40\bottle\train\bottle_0313.off
3747,bottle,train,ModelNet40\bottle\train\bottle_0314.off
3748,bottle,train,ModelNet40\bottle\train\bottle_0315.off
3749,bottle,train,ModelNet40\bottle\train\bottle_0316.off
3750,bottle,train,ModelNet40\bottle\train\bottle_0317.off
3751,bottle,train,ModelNet40\bottle\train\bottle_0318.off
3752,bottle,train,ModelNet40\bottle\train\bottle_0319.off
3753,bottle,train,ModelNet40\bottle\train\bottle_0320.off
3754,bottle,train,ModelNet40\bottle\train\bottle_0321.off
3755,bottle,train,ModelNet40\bottle\train\bottle_0322.off
3756,bottle,train,ModelNet40\bottle\train\bottle_0323.off
3757,bottle,train,ModelNet40\bottle\train\bottle_0324.off
3758,bottle,train,ModelNet40\bottle\train\bottle_0325.off
3759,bottle,train,ModelNet40\bottle\train\bottle_0326.off
3760,bottle,train,ModelNet40\bottle\train\bottle_0327.off
3761,bottle,train,ModelNet40\bottle\train\bottle_0328.off
3762,bottle,train,ModelNet40\bottle\train\bottle_0329.off
3763,bottle,train,ModelNet40\bottle\train\bottle_0330.off
3764,bottle,train,ModelNet40\bottle\train\bottle_0331.off
3765,bottle,train,ModelNet40\bottle\train\bottle_0332.off
3766,bottle,train,ModelNet40\bottle\train\bottle_0333.off
3767,bottle,train,ModelNet40\bottle\train\bottle_0334.off
3768,bottle,train,ModelNet40\bottle\train\bottle_0335.off
3769,bottle,test,ModelNet40\bottle\test\bottle_0336.off
3770,bottle,test,ModelNet40\bottle\test\bottle_0337.off
3771,bottle,test,ModelNet40\bottle\test\bottle_0338.off
3772,bottle,test,ModelNet40\bottle\test\bottle_0339.off
3773,bottle,test,ModelNet40\bottle\test\bottle_0340.off
3774,bottle,test,ModelNet40\bottle\test\bottle_0341.off
3775,bottle,test,ModelNet40\bottle\test\bottle_0342.off
3776,bottle,test,ModelNet40\bottle\test\bottle_0343.off
3777,bottle,test,ModelNet40\bottle\test\bottle_0344.off
3778,bottle,test,ModelNet40\bottle\test\bottle_0345.off
3779,bottle,test,ModelNet40\bottle\test\bottle_0346.off
3780,bottle,test,ModelNet40\bottle\test\bottle_0347.off
3781,bottle,test,ModelNet40\bottle\test\bottle_0348.off
3782,bottle,test,ModelNet40\bottle\test\bottle_0349.off
3783,bottle,test,ModelNet40\bottle\test\bottle_0350.off
3784,bottle,test,ModelNet40\bottle\test\bottle_0351.off
3785,bottle,test,ModelNet40\bottle\test\bottle_0352.off
3786,bottle,test,ModelNet40\bottle\test\bottle_0353.off
3787,bottle,test,ModelNet40\bottle\test\bottle_0354.off
3788,bottle,test,ModelNet40\bottle\test\bottle_0355.off
3789,bottle,test,ModelNet40\bottle\test\bottle_0356.off
3790,bottle,test,ModelNet40\bottle\test\bottle_0357.off
3791,bottle,test,ModelNet40\bottle\test\bottle_0358.off
3792,bottle,test,ModelNet40\bottle\test\bottle_0359.off
3793,bottle,test,ModelNet40\bottle\test\bottle_0360.off
3794,bottle,test,ModelNet40\bottle\test\bottle_0361.off
3795,bottle,test,ModelNet40\bottle\test\bottle_0362.off
3796,bottle,test,ModelNet40\bottle\test\bottle_0363.off
3797,bottle,test,ModelNet40\bottle\test\bottle_0364.off
3798,bottle,test,ModelNet40\bottle\test\bottle_0365.off
3799,bottle,test,ModelNet40\bottle\test\bottle_0366.off
3800,bottle,test,ModelNet40\bottle\test\bottle_0367.off
3801,bottle,test,ModelNet40\bottle\test\bottle_0368.off
3802,bottle,test,ModelNet40\bottle\test\bottle_0369.off
3803,bottle,test,ModelNet40\bottle\test\bottle_0370.off
3804,bottle,test,ModelNet40\bottle\test\bottle_0371.off
3805,bottle,test,ModelNet40\bottle\test\bottle_0372.off
3806,bottle,test,ModelNet40\bottle\test\bottle_0373.off
3807,bottle,test,ModelNet40\bottle\test\bottle_0374.off
3808,bottle,test,ModelNet40\bottle\test\bottle_0375.off
3809,bottle,test,ModelNet40\bottle\test\bottle_0376.off
3810,bottle,test,ModelNet40\bottle\test\bottle_0377.off
3811,bottle,test,ModelNet40\bottle\test\bottle_0378.off
3812,bottle,test,ModelNet40\bottle\test\bottle_0379.off
3813,bottle,test,ModelNet40\bottle\test\bottle_0380.off
3814,bottle,test,ModelNet40\bottle\test\bottle_0381.off
3815,bottle,test,ModelNet40\bottle\test\bottle_0382.off
3816,bottle,test,ModelNet40\bottle\test\bottle_0383.off
3817,bottle,test,ModelNet40\bottle\test\bottle_0384.off
3818,bottle,test,ModelNet40\bottle\test\bottle_0385.off
3819,bottle,test,ModelNet40\bottle\test\bottle_0386.off
3820,bottle,test,ModelNet40\bottle\test\bottle_0387.off
3821,bottle,test,ModelNet40\bottle\test\bottle_0388.off
3822,bottle,test,ModelNet40\bottle\test\bottle_0389.off
3823,bottle,test,ModelNet40\bottle\test\bottle_0390.off
3824,bottle,test,ModelNet40\bottle\test\bottle_0391.off
3825,bottle,test,ModelNet40\bottle\test\bottle_0392.off
3826,bottle,test,ModelNet40\bottle\test\bottle_0393.off
3827,bottle,test,ModelNet40\bottle\test\bottle_0394.off
3828,bottle,test,ModelNet40\bottle\test\bottle_0395.off
3829,bottle,test,ModelNet40\bottle\test\bottle_0396.off
3830,bottle,test,ModelNet40\bottle\test\bottle_0397.off
3831,bottle,test,ModelNet40\bottle\test\bottle_0398.off
3832,bottle,test,ModelNet40\bottle\test\bottle_0399.off
3833,bottle,test,ModelNet40\bottle\test\bottle_0400.off
3834,bottle,test,ModelNet40\bottle\test\bottle_0401.off
3835,bottle,test,ModelNet40\bottle\test\bottle_0402.off
3836,bottle,test,ModelNet40\bottle\test\bottle_0403.off
3837,bottle,test,ModelNet40\bottle\test\bottle_0404.off
3838,bottle,test,ModelNet40\bottle\test\bottle_0405.off
3839,bottle,test,ModelNet40\bottle\test\bottle_0406.off
3840,bottle,test,ModelNet40\bottle\test\bottle_0407.off
3841,bottle,test,ModelNet40\bottle\test\bottle_0408.off
3842,bottle,test,ModelNet40\bottle\test\bottle_0409.off
3843,bottle,test,ModelNet40\bottle\test\bottle_0410.off
3844,bottle,test,ModelNet40\bottle\test\bottle_0411.off
3845,bottle,test,ModelNet40\bottle\test\bottle_0412.off
3846,bottle,test,ModelNet40\bottle\test\bottle_0413.off
3847,bottle,test,ModelNet40\bottle\test\bottle_0414.off
3848,bottle,test,ModelNet40\bottle\test\bottle_0415.off
3849,bottle,test,ModelNet40\bottle\test\bottle_0416.off
3850,bottle,test,ModelNet40\bottle\test\bottle_0417.off
3851,bottle,test,ModelNet40\bottle\test\bottle_0418.off
3852,bottle,test,ModelNet40\bottle\test\bottle_0419.off
3853,bottle,test,ModelNet40\bottle\test\bottle_0420.off
3854,bottle,test,ModelNet40\bottle\test\bottle_0421.off
3855,bottle,test,ModelNet40\bottle\test\bottle_0422.off
3856,bottle,test,ModelNet40\bottle\test\bottle_0423.off
3857,bottle,test,ModelNet40\bottle\test\bottle_0424.off
3858,bottle,test,ModelNet40\bottle\test\bottle_0425.off
3859,bottle,test,ModelNet40\bottle\test\bottle_0426.off
3860,bottle,test,ModelNet40\bottle\test\bottle_0427.off
3861,bottle,test,ModelNet40\bottle\test\bottle_0428.off
3862,bottle,test,ModelNet40\bottle\test\bottle_0429.off
3863,bottle,test,ModelNet40\bottle\test\bottle_0430.off
3864,bottle,test,ModelNet40\bottle\test\bottle_0431.off
3865,bottle,test,ModelNet40\bottle\test\bottle_0432.off
3866,bottle,test,ModelNet40\bottle\test\bottle_0433.off
3867,bottle,test,ModelNet40\bottle\test\bottle_0434.off
3868,bottle,test,ModelNet40\bottle\test\bottle_0435.off
3869,chair,train,ModelNet40\chair\train\chair_0001.off
3870,chair,train,ModelNet40\chair\train\chair_0002.off
3871,chair,train,ModelNet40\chair\train\chair_0003.off
3872,chair,train,ModelNet40\chair\train\chair_0004.off
3873,chair,train,ModelNet40\chair\train\chair_0005.off
3874,chair,train,ModelNet40\chair\train\chair_0006.off
3875,chair,train,ModelNet40\chair\train\chair_0007.off
3876,chair,train,ModelNet40\chair\train\chair_0158.off
3877,chair,train,ModelNet40\chair\train\chair_0159.off
3878,chair,train,ModelNet40\chair\train\chair_0160.off
3879,chair,train,ModelNet40\chair\train\chair_0161.off
3880,chair,train,ModelNet40\chair\train\chair_0162.off
3881,chair,train,ModelNet40\chair\train\chair_0163.off
3882,chair,train,ModelNet40\chair\train\chair_0164.off
3883,chair,train,ModelNet40\chair\train\chair_0165.off
3884,chair,train,ModelNet40\chair\train\chair_0166.off
3885,chair,train,ModelNet40\chair\train\chair_0167.off
3886,chair,train,ModelNet40\chair\train\chair_0168.off
3887,chair,train,ModelNet40\chair\train\chair_0169.off
3888,chair,train,ModelNet40\chair\train\chair_0170.off
3889,chair,train,ModelNet40\chair\train\chair_0171.off
3890,chair,train,ModelNet40\chair\train\chair_0172.off
3891,chair,train,ModelNet40\chair\train\chair_0173.off
3892,chair,train,ModelNet40\chair\train\chair_0174.off
3893,chair,train,ModelNet40\chair\train\chair_0175.off
3894,chair,train,ModelNet40\chair\train\chair_0176.off
3895,chair,train,ModelNet40\chair\train\chair_0177.off
3896,chair,train,ModelNet40\chair\train\chair_0178.off
3897,chair,train,ModelNet40\chair\train\chair_0179.off
3898,chair,train,ModelNet40\chair\train\chair_0180.off
3899,chair,train,ModelNet40\chair\train\chair_0181.off
3900,chair,train,ModelNet40\chair\train\chair_0182.off
3901,chair,train,ModelNet40\chair\train\chair_0183.off
3902,chair,train,ModelNet40\chair\train\chair_0184.off
3903,chair,train,ModelNet40\chair\train\chair_0185.off
3904,chair,train,ModelNet40\chair\train\chair_0186.off
3905,chair,train,ModelNet40\chair\train\chair_0187.off
3906,chair,train,ModelNet40\chair\train\chair_0188.off
3907,chair,train,ModelNet40\chair\train\chair_0189.off
3908,chair,train,ModelNet40\chair\train\chair_0190.off
3909,chair,train,ModelNet40\chair\train\chair_0191.off
3910,chair,train,ModelNet40\chair\train\chair_0192.off
3911,chair,train,ModelNet40\chair\train\chair_0193.off
3912,chair,train,ModelNet40\chair\train\chair_0194.off
3913,chair,train,ModelNet40\chair\train\chair_0195.off
3914,chair,train,ModelNet40\chair\train\chair_0196.off
3915,chair,train,ModelNet40\chair\train\chair_0197.off
3916,chair,train,ModelNet40\chair\train\chair_0198.off
3917,chair,train,ModelNet40\chair\train\chair_0199.off
3918,chair,train,ModelNet40\chair\train\chair_0200.off
3919,chair,train,ModelNet40\chair\train\chair_0201.off
3920,chair,train,ModelNet40\chair\train\chair_0202.off
3921,chair,train,ModelNet40\chair\train\chair_0203.off
3922,chair,train,ModelNet40\chair\train\chair_0204.off
3923,chair,train,ModelNet40\chair\train\chair_0205.off
3924,chair,train,ModelNet40\chair\train\chair_0206.off
3925,chair,train,ModelNet40\chair\train\chair_0207.off
3926,chair,train,ModelNet40\chair\train\chair_0208.off
3927,chair,train,ModelNet40\chair\train\chair_0209.off
3928,chair,train,ModelNet40\chair\train\chair_0210.off
3929,chair,train,ModelNet40\chair\train\chair_0211.off
3930,chair,train,ModelNet40\chair\train\chair_0212.off
3931,chair,train,ModelNet40\chair\train\chair_0213.off
3932,chair,train,ModelNet40\chair\train\chair_0214.off
3933,chair,train,ModelNet40\chair\train\chair_0215.off
3934,chair,train,ModelNet40\chair\train\chair_0216.off
3935,chair,train,ModelNet40\chair\train\chair_0217.off
3936,chair,train,ModelNet40\chair\train\chair_0218.off
3937,chair,train,ModelNet40\chair\train\chair_0219.off
3938,chair,train,ModelNet40\chair\train\chair_0220.off
3939,chair,train,ModelNet40\chair\train\chair_0221.off
3940,chair,train,ModelNet40\chair\train\chair_0222.off
3941,chair,train,ModelNet40\chair\train\chair_0223.off
3942,chair,train,ModelNet40\chair\train\chair_0224.off
3943,chair,train,ModelNet40\chair\train\chair_0225.off
3944,chair,train,ModelNet40\chair\train\chair_0226.off
3945,chair,train,ModelNet40\chair\train\chair_0227.off
3946,chair,train,ModelNet40\chair\train\chair_0228.off
3947,chair,train,ModelNet40\chair\train\chair_0229.off
3948,chair,train,ModelNet40\chair\train\chair_0230.off
3949,chair,train,ModelNet40\chair\train\chair_0231.off
3950,chair,train,ModelNet40\chair\train\chair_0232.off
3951,chair,train,ModelNet40\chair\train\chair_0233.off
3952,chair,train,ModelNet40\chair\train\chair_0234.off
3953,chair,train,ModelNet40\chair\train\chair_0235.off
3954,chair,train,ModelNet40\chair\train\chair_0236.off
3955,chair,train,ModelNet40\chair\train\chair_0237.off
3956,chair,train,ModelNet40\chair\train\chair_0238.off
3957,chair,train,ModelNet40\chair\train\chair_0239.off
3958,chair,train,ModelNet40\chair\train\chair_0240.off
3959,chair,train,ModelNet40\chair\train\chair_0241.off
3960,chair,train,ModelNet40\chair\train\chair_0242.off
3961,chair,train,ModelNet40\chair\train\chair_0243.off
3962,chair,train,ModelNet40\chair\train\chair_0244.off
3963,chair,train,ModelNet40\chair\train\chair_0245.off
3964,chair,train,ModelNet40\chair\train\chair_0246.off
3965,chair,train,ModelNet40\chair\train\chair_0247.off
3966,chair,train,ModelNet40\chair\train\chair_0248.off
3967,chair,train,ModelNet40\chair\train\chair_0249.off
3968,chair,train,ModelNet40\chair\train\chair_0250.off
3969,chair,train,ModelNet40\chair\train\chair_0251.off
3970,chair,train,ModelNet40\chair\train\chair_0252.off
3971,chair,train,ModelNet40\chair\train\chair_0253.off
3972,chair,train,ModelNet40\chair\train\chair_0254.off
3973,chair,train,ModelNet40\chair\train\chair_0255.off
3974,chair,train,ModelNet40\chair\train\chair_0256.off
3975,chair,train,ModelNet40\chair\train\chair_0257.off
3976,chair,train,ModelNet40\chair\train\chair_0258.off
3977,chair,train,ModelNet40\chair\train\chair_0259.off
3978,chair,train,ModelNet40\chair\train\chair_0260.off
3979,chair,train,ModelNet40\chair\train\chair_0261.off
3980,chair,train,ModelNet40\chair\train\chair_0262.off
3981,chair,train,ModelNet40\chair\train\chair_0263.off
3982,chair,train,ModelNet40\chair\train\chair_0264.off
3983,chair,train,ModelNet40\chair\train\chair_0265.off
3984,chair,train,ModelNet40\chair\train\chair_0266.off
3985,chair,train,ModelNet40\chair\train\chair_0267.off
3986,chair,train,ModelNet40\chair\train\chair_0268.off
3987,chair,train,ModelNet40\chair\train\chair_0269.off
3988,chair,train,ModelNet40\chair\train\chair_0270.off
3989,chair,train,ModelNet40\chair\train\chair_0271.off
3990,chair,train,ModelNet40\chair\train\chair_0272.off
3991,chair,train,ModelNet40\chair\train\chair_0273.off
3992,chair,train,ModelNet40\chair\train\chair_0274.off
3993,chair,train,ModelNet40\chair\train\chair_0275.off
3994,chair,train,ModelNet40\chair\train\chair_0276.off
3995,chair,train,ModelNet40\chair\train\chair_0277.off
3996,chair,train,ModelNet40\chair\train\chair_0278.off
3997,chair,train,ModelNet40\chair\train\chair_0279.off
3998,chair,train,ModelNet40\chair\train\chair_0280.off
3999,chair,train,ModelNet40\chair\train\chair_0281.off
4000,chair,train,ModelNet40\chair\train\chair_0282.off
4001,chair,train,ModelNet40\chair\train\chair_0283.off
4002,chair,train,ModelNet40\chair\train\chair_0284.off
4003,chair,train,ModelNet40\chair\train\chair_0285.off
4004,chair,train,ModelNet40\chair\train\chair_0286.off
4005,chair,train,ModelNet40\chair\train\chair_0287.off
4006,chair,train,ModelNet40\chair\train\chair_0288.off
4007,chair,train,ModelNet40\chair\train\chair_0289.off
4008,chair,train,ModelNet40\chair\train\chair_0290.off
4009,chair,train,ModelNet40\chair\train\chair_0291.off
4010,chair,train,ModelNet40\chair\train\chair_0292.off
4011,chair,train,ModelNet40\chair\train\chair_0293.off
4012,chair,train,ModelNet40\chair\train\chair_0294.off
4013,chair,train,ModelNet40\chair\train\chair_0311.off
4014,chair,train,ModelNet40\chair\train\chair_0312.off
4015,chair,train,ModelNet40\chair\train\chair_0334.off
4016,chair,train,ModelNet40\chair\train\chair_0335.off
4017,chair,train,ModelNet40\chair\train\chair_0336.off
4018,chair,train,ModelNet40\chair\train\chair_0337.off
4019,chair,train,ModelNet40\chair\train\chair_0338.off
4020,chair,train,ModelNet40\chair\train\chair_0339.off
4021,chair,train,ModelNet40\chair\train\chair_0340.off
4022,chair,train,ModelNet40\chair\train\chair_0341.off
4023,chair,train,ModelNet40\chair\train\chair_0342.off
4024,chair,train,ModelNet40\chair\train\chair_0343.off
4025,chair,train,ModelNet40\chair\train\chair_0344.off
4026,chair,train,ModelNet40\chair\train\chair_0345.off
4027,chair,train,ModelNet40\chair\train\chair_0346.off
4028,chair,train,ModelNet40\chair\train\chair_0347.off
4029,chair,train,ModelNet40\chair\train\chair_0348.off
4030,chair,train,ModelNet40\chair\train\chair_0349.off
4031,chair,train,ModelNet40\chair\train\chair_0350.off
4032,chair,train,ModelNet40\chair\train\chair_0353.off
4033,chair,train,ModelNet40\chair\train\chair_0354.off
4034,chair,train,ModelNet40\chair\train\chair_0355.off
4035,chair,train,ModelNet40\chair\train\chair_0356.off
4036,chair,train,ModelNet40\chair\train\chair_0357.off
4037,chair,train,ModelNet40\chair\train\chair_0358.off
4038,chair,train,ModelNet40\chair\train\chair_0359.off
4039,chair,train,ModelNet40\chair\train\chair_0360.off
